Date_1,Beach_Park_Closed,Temp,N_Customers
2016-01-03 09:00:00,1,16.072264161789,937.037021098264
2016-01-03 10:00:00,1,16.1440773375091,993.082475002046
2016-01-03 11:00:00,1,15.1609250759177,916.095096248453
2016-01-03 12:00:00,1,16.6537890118982,1049.63311744311
2016-01-03 13:00:00,1,17.4451140677088,891.294459038963
2016-01-03 14:00:00,1,18.4402865068709,956.016088204999
2016-01-03 15:00:00,1,19.417335622258,948.145496467589
2016-01-03 16:00:00,1,16.6397846341809,989.998928969209
2016-01-03 17:00:00,1,16.8308370154278,950.756932929421
2016-01-03 18:00:00,1,15.414882948448,959.832850775149
2016-01-03 19:00:00,1,14.4403739821743,1003.3487887384
2016-01-03 20:00:00,1,15.6161976200069,1115.6912306792
2016-01-03 21:00:00,1,15.6901863840435,1090.14246645735
2016-01-03 22:00:00,1,14.8978331548053,1050.93592286982
2016-01-03 23:00:00,1,15.7616375210476,945.937656992392
2016-01-04 00:00:00,1,14.8789890121566,831.338574496765
2016-01-04 01:00:00,1,15.3109926727641,795.012935381292
2016-01-04 02:00:00,1,14.6008407020026,766.833371259649
2016-01-04 03:00:00,1,16.1229913709305,705.734683477517
2016-01-04 04:00:00,1,13.2270336957443,713.765630207084
2016-01-04 05:00:00,1,14.7390315847396,788.076958813466
2016-01-04 06:00:00,1,14.9967464033647,744.181692525453
2016-01-04 07:00:00,1,13.1776889692516,803.009832182338
2016-01-04 08:00:00,1,14.6070204901917,815.601967211512
2016-01-04 09:00:00,1,14.881854223098,780.999484953761
2016-01-04 10:00:00,1,15.6164686702913,807.251977784649
2016-01-04 11:00:00,1,16.2321419470647,799.648269727232
2016-01-04 12:00:00,1,15.330738487108,827.326829025705
2016-01-04 13:00:00,1,15.0103208889761,759.864620117772
2016-01-04 14:00:00,1,17.1781569492848,803.374829171154
2016-01-04 15:00:00,1,17.2785904220375,791.394253946984
2016-01-04 16:00:00,1,16.0919964345644,822.363498449757
2016-01-04 17:00:00,1,16.5005923293918,829.384519806526
2016-01-04 18:00:00,1,16.5212441560845,811.957176491577
2016-01-04 19:00:00,1,16.5775169609616,804.816423867913
2016-01-04 20:00:00,1,16.4028053192761,869.093705497786
2016-01-04 21:00:00,1,17.0711308277742,924.412117754134
2016-01-04 22:00:00,1,15.0413603304103,917.248255356467
2016-01-04 23:00:00,1,16.9605493022605,827.259046330261
2016-01-05 00:00:00,1,16.2536479801433,767.005358260288
2016-01-05 01:00:00,1,15.7219098208367,769.766098323869
2016-01-05 02:00:00,1,16.5156876656633,734.737278631769
2016-01-05 03:00:00,1,14.1042645393334,834.939364665123
2016-01-05 04:00:00,1,16.3743476604939,705.723338858758
2016-01-05 05:00:00,1,15.3907186984024,716.254035371406
2016-01-05 06:00:00,1,14.1112444842153,744.733714628811
2016-01-05 07:00:00,1,15.0887283697711,753.737942960874
2016-01-05 08:00:00,1,14.6639423741325,808.356535140453
2016-01-05 09:00:00,1,16.8568632453764,771.850001725459
2016-01-05 10:00:00,1,16.7568884819099,785.618766091487
2016-01-05 11:00:00,1,16.2271265816101,787.1042287033
2016-01-05 12:00:00,1,16.0538307723822,772.318486330011
2016-01-05 13:00:00,1,16.6110569369473,801.643722623184
2016-01-05 14:00:00,1,16.7833002477455,729.210525443415
2016-01-05 15:00:00,1,16.4931769958415,794.116555859812
2016-01-05 16:00:00,1,15.9985026212863,746.686614103578
2016-01-05 17:00:00,1,16.2060184830204,809.553337917455
2016-01-05 18:00:00,1,16.3492136718328,776.448840851911
2016-01-05 19:00:00,1,16.1887440708449,791.988278755164
2016-01-05 20:00:00,1,16.1342733667091,905.369198985933
2016-01-05 21:00:00,1,16.0474053836508,932.94124458156
2016-01-05 22:00:00,1,18.2336254905864,846.922598580317
2016-01-05 23:00:00,1,15.0845511681334,736.081951149764
2016-01-06 00:00:00,1,15.5190568463186,770.19797914964
2016-01-06 01:00:00,1,16.5549304673197,768.053243939266
2016-01-06 02:00:00,1,15.9842799532823,801.045581504855
2016-01-06 03:00:00,1,16.2825498052439,772.493093386043
2016-01-06 04:00:00,1,16.5327866633567,680.485781568961
2016-01-06 05:00:00,1,16.7084091088832,723.414145575212
2016-01-06 06:00:00,1,16.3679765661433,719.038376443681
2016-01-06 07:00:00,1,15.0708260112543,803.146749220651
2016-01-06 08:00:00,1,16.4727621875744,783.936700099287
2016-01-06 09:00:00,1,14.6900548478162,785.807867310295
2016-01-06 10:00:00,1,16.0570524686466,808.021082382256
2016-01-06 11:00:00,1,16.2012172040522,829.786567872551
2016-01-06 12:00:00,1,16.6928006424464,790.840488372821
2016-01-06 13:00:00,1,18.7277776804851,687.639290014559
2016-01-06 14:00:00,1,19.5444956174803,830.9575927864
2016-01-06 15:00:00,1,20.4799031529128,792.870080877581
2016-01-06 16:00:00,1,17.8116896814516,743.600986281594
2016-01-06 17:00:00,1,18.2308745945614,811.723522359648
2016-01-06 18:00:00,1,17.5319600989112,773.305076498099
2016-01-06 19:00:00,1,16.884336116871,741.587722807716
2016-01-06 20:00:00,1,15.3874596325676,910.989334962091
2016-01-06 21:00:00,1,15.3654839210868,954.160529714921
2016-01-06 22:00:00,1,14.0355502591571,979.609588734571
2016-01-06 23:00:00,1,13.41156537617,788.920177722939
2016-01-07 00:00:00,1,16.5864969340743,746.938156134253
2016-01-07 01:00:00,1,15.1139075466935,757.321566765195
2016-01-07 02:00:00,1,15.4617285682655,790.74808800157
2016-01-07 03:00:00,1,13.5139911209934,799.397117192997
2016-01-07 04:00:00,1,14.3307986530743,701.437004409866
2016-01-07 05:00:00,1,14.1982775148513,735.486101037209
2016-01-07 06:00:00,1,14.0010105424448,763.095800655871
2016-01-07 07:00:00,1,13.3357729938096,786.766632058414
2016-01-07 08:00:00,1,13.447834961204,786.912426074399
2016-01-07 09:00:00,1,13.0202584915564,769.872074442022
2016-01-07 10:00:00,1,15.2734293909378,783.146459613008
2016-01-07 11:00:00,1,15.8823312669619,825.656332943298
2016-01-07 12:00:00,1,17.5452578223006,773.762089050207
2016-01-07 13:00:00,1,17.2838386074243,808.553247574991
2016-01-07 14:00:00,1,18.4945414589815,816.818713395476
2016-01-07 15:00:00,1,16.9683327492049,734.805466049316
2016-01-07 16:00:00,1,16.3630485211028,769.888991372619
2016-01-07 17:00:00,1,17.5587757808494,761.904196622549
2016-01-07 18:00:00,1,15.8877691602945,820.482159709788
2016-01-07 19:00:00,1,14.9635197952581,798.672166143926
2016-01-07 20:00:00,1,16.0165490975906,908.199129107853
2016-01-07 21:00:00,1,16.504334762035,910.006529685633
2016-01-07 22:00:00,1,16.0942930858945,923.777292545854
2016-01-07 23:00:00,1,16.2649504326165,806.09431802249
2016-01-08 00:00:00,1,18.3391284158701,774.296384319023
2016-01-08 01:00:00,1,15.8140805848746,782.303154797827
2016-01-08 02:00:00,1,15.687840210878,800.310764531006
2016-01-08 03:00:00,1,13.0094361508049,802.030818459143
2016-01-08 04:00:00,1,14.6433690109606,746.240451736973
2016-01-08 05:00:00,1,14.5827213556031,761.956124349315
2016-01-08 06:00:00,1,14.0236806055916,767.99819167286
2016-01-08 07:00:00,1,13.8160136815564,751.005824937071
2016-01-08 08:00:00,1,14.9976801057911,761.682605675171
2016-01-08 09:00:00,1,15.0569217095627,811.493450834903
2016-01-08 10:00:00,1,15.3374962780783,768.64546556928
2016-01-08 11:00:00,1,16.8996670451453,722.830997555859
2016-01-08 12:00:00,1,18.3570441122271,807.19902341599
2016-01-08 13:00:00,1,18.6684195574521,726.677946850999
2016-01-08 14:00:00,1,19.2305147635226,873.470363690333
2016-01-08 15:00:00,1,19.6095804783103,741.550396362212
2016-01-08 16:00:00,1,19.5529722870756,808.770087411564
2016-01-08 17:00:00,1,19.1537479781847,690.194482965824
2016-01-08 18:00:00,1,17.5644237668955,691.511544094888
2016-01-08 19:00:00,1,18.2413214817625,781.252951202446
2016-01-08 20:00:00,1,18.5060888878625,817.472780008809
2016-01-08 21:00:00,1,18.6148136096453,930.017647973818
2016-01-08 22:00:00,1,18.7071879632288,939.765249020518
2016-01-08 23:00:00,1,18.6389135647778,785.393283188793
2016-01-09 00:00:00,1,17.1771210113129,873.376708454837
2016-01-09 01:00:00,1,16.8617194082908,881.450451435934
2016-01-09 02:00:00,1,16.4523805566028,838.458451241813
2016-01-09 03:00:00,1,18.4029844277198,827.35207345144
2016-01-09 04:00:00,1,17.1202732046077,830.628857833421
2016-01-09 05:00:00,1,17.3687761827719,826.3357785172
2016-01-09 06:00:00,1,17.8220193772851,808.368392342303
2016-01-09 07:00:00,1,17.0473317101995,897.730260971034
2016-01-09 08:00:00,1,16.6993313705726,846.065831802218
2016-01-09 09:00:00,1,17.2489850194298,871.138837538488
2016-01-09 10:00:00,1,17.5679018725485,915.243871319276
2016-01-09 11:00:00,1,18.7342912768377,833.927307372372
2016-01-09 12:00:00,1,18.51306546503,838.221818005765
2016-01-09 13:00:00,1,17.2086062834384,880.893793619598
2016-01-09 14:00:00,1,18.4428142755971,860.033118693287
2016-01-09 15:00:00,1,18.4899231118273,837.570913270644
2016-01-09 16:00:00,1,17.1590895040461,836.832938782503
2016-01-09 17:00:00,1,17.7943221173873,885.320183827397
2016-01-09 18:00:00,1,16.699730684139,879.395745568992
2016-01-09 19:00:00,1,18.0869920426659,845.577045401921
2016-01-09 20:00:00,1,17.6562045264648,919.130925473903
2016-01-09 21:00:00,1,16.9666652648896,1045.45957711344
2016-01-09 22:00:00,1,17.3345526682781,975.907688695281
2016-01-09 23:00:00,1,17.9599674655153,892.934841348638
2016-01-10 00:00:00,1,17.2980337069579,861.358959971113
2016-01-10 01:00:00,1,17.9330178754534,952.176784289453
2016-01-10 02:00:00,1,18.1017757970695,923.255722399684
2016-01-10 03:00:00,1,17.239704658339,927.842081118553
2016-01-10 04:00:00,1,17.5918195535609,942.159259831836
2016-01-10 05:00:00,1,19.2297853927407,809.446515770352
2016-01-10 06:00:00,1,18.0807370543856,895.249351109218
2016-01-10 07:00:00,1,17.3021141653721,933.816648127988
2016-01-10 08:00:00,1,17.5069749660019,903.910135293153
2016-01-10 09:00:00,1,16.3742740800876,943.263731274728
2016-01-10 10:00:00,1,18.3551640506222,971.603781878309
2016-01-10 11:00:00,1,18.1802032284982,873.912866451467
2016-01-10 12:00:00,1,18.6572042693481,1033.56063868908
2016-01-10 13:00:00,1,18.9347862636271,875.56218776453
2016-01-10 14:00:00,1,18.8601976332072,950.902262335555
2016-01-10 15:00:00,1,19.4503396081524,944.92740714286
2016-01-10 16:00:00,1,18.9943824310719,971.691953527571
2016-01-10 17:00:00,1,18.2918606588038,934.843017317049
2016-01-10 18:00:00,1,18.1176566768013,914.695194441916
2016-01-10 19:00:00,1,18.5012167844371,959.017488295143
2016-01-10 20:00:00,1,17.3296945786171,1109.69952538747
2016-01-10 21:00:00,1,20.1506629714231,1036.85388761246
2016-01-10 22:00:00,1,17.790621725936,1003.28464343635
2016-01-10 23:00:00,1,18.8155736240018,911.313671811003
2016-01-11 00:00:00,1,17.921621820164,796.534198177095
2016-01-11 01:00:00,1,17.2496042721103,779.627525041064
2016-01-11 02:00:00,1,18.4785030833112,732.978812008339
2016-01-11 03:00:00,1,18.3302222767669,683.201394537652
2016-01-11 04:00:00,1,18.3601839132524,647.49113978369
2016-01-11 05:00:00,1,19.0326310398817,767.992510787389
2016-01-11 06:00:00,1,18.4544163432749,710.651501390938
2016-01-11 07:00:00,1,19.385862977138,744.784120417028
2016-01-11 08:00:00,1,19.8088342962062,769.823813870539
2016-01-11 09:00:00,1,19.6434372496949,736.022353947457
2016-01-11 10:00:00,1,20.5443203224245,751.297917404749
2016-01-11 11:00:00,1,21.4256161751937,751.938732219
2016-01-11 12:00:00,1,20.9715006310141,772.851212632955
2016-01-11 13:00:00,1,21.1060589911001,692.830378473393
2016-01-11 14:00:00,1,19.4170648772892,786.326684470967
2016-01-11 15:00:00,1,21.1723466235204,755.173349037886
2016-01-11 16:00:00,1,21.3843639406894,784.072514291858
2016-01-11 17:00:00,1,20.7763468237979,801.431256701968
2016-01-11 18:00:00,1,20.5572722634062,798.229559604247
2016-01-11 19:00:00,1,21.0695839394535,750.049352123721
2016-01-11 20:00:00,1,19.1902429556151,840.474883005729
2016-01-11 21:00:00,1,19.1768895186148,903.415110444238
2016-01-11 22:00:00,1,18.10000299819,893.034260548565
2016-01-11 23:00:00,1,18.4317721355411,811.801579421891
2016-01-12 00:00:00,1,18.4133432589782,748.016472493812
2016-01-12 01:00:00,1,18.053567267016,755.569413588876
2016-01-12 02:00:00,1,18.3282659077245,707.290585106245
2016-01-12 03:00:00,1,16.9107795590554,813.407842880991
2016-01-12 04:00:00,1,18.1500021041768,693.919667920754
2016-01-12 05:00:00,1,17.1752377118461,696.426403952514
2016-01-12 06:00:00,1,16.8318664725056,715.519133956654
2016-01-12 07:00:00,1,17.2828921406661,724.941243656624
2016-01-12 08:00:00,1,16.6219552508111,793.718298039774
2016-01-12 09:00:00,1,17.5647125699078,766.835436892237
2016-01-12 10:00:00,1,19.3252701665548,765.306917416355
2016-01-12 11:00:00,1,20.8324916926048,744.102042491158
2016-01-12 12:00:00,1,22.2303186584257,715.024363564652
2016-01-12 13:00:00,1,22.646010682934,747.124324239617
2016-01-12 14:00:00,1,22.8169021729047,650.858056899847
2016-01-12 15:00:00,1,22.0936836939033,739.360126592074
2016-01-12 16:00:00,1,22.5979678596817,678.682724171546
2016-01-12 17:00:00,1,20.0459259282717,780.606520961949
2016-01-12 18:00:00,1,19.2510907073281,745.918949759481
2016-01-12 19:00:00,1,20.0453150509858,752.066347448242
2016-01-12 20:00:00,1,18.6651957030602,880.283706232327
2016-01-12 21:00:00,1,17.7071387448209,909.779680615065
2016-01-12 22:00:00,1,17.7550436462083,862.946100295262
2016-01-12 23:00:00,1,16.5062931834634,721.290978025744
2016-01-13 00:00:00,1,16.5622005529879,754.203081359485
2016-01-13 01:00:00,1,18.2226897875764,745.130278985213
2016-01-13 02:00:00,1,17.5521232661041,783.946094020872
2016-01-13 03:00:00,1,15.9854135159267,773.900218303635
2016-01-13 04:00:00,1,17.3554379775661,663.878851158862
2016-01-13 05:00:00,1,15.2861357829086,747.128144706257
2016-01-13 06:00:00,1,15.3524122614112,741.591884628627
2016-01-13 07:00:00,1,15.9282880448866,789.574208323903
2016-01-13 08:00:00,1,14.6700000700501,800.239729505036
2016-01-13 09:00:00,1,16.0080463038721,774.292573360406
2016-01-13 10:00:00,1,17.684619223183,795.850908693043
2016-01-13 11:00:00,1,19.8031023992221,803.717239267512
2016-01-13 12:00:00,1,21.7138938430721,736.026664304956
2016-01-13 13:00:00,1,22.0618711978541,636.47467186573
2016-01-13 14:00:00,1,21.5338017939144,827.302576006268
2016-01-13 15:00:00,1,21.8123129036907,784.796988539876
2016-01-13 16:00:00,1,21.6533777899568,698.994815747477
2016-01-13 17:00:00,1,20.5553793040023,784.293148982793
2016-01-13 18:00:00,1,19.5415003064538,761.604083655138
2016-01-13 19:00:00,1,19.2831691148502,704.226605394706
2016-01-13 20:00:00,1,18.8132567443563,889.561884307544
2016-01-13 21:00:00,1,17.2459208782766,942.771988705711
2016-01-13 22:00:00,1,17.5260397657215,951.916504096917
2016-01-13 23:00:00,1,15.4522174646791,769.82374871316
2016-01-14 00:00:00,1,14.993000494326,765.926591517269
2016-01-14 01:00:00,1,15.93329317598,745.642646772036
2016-01-14 02:00:00,1,15.376989861743,785.845130566194
2016-01-14 03:00:00,1,15.0020268752839,808.563505528778
2016-01-14 04:00:00,1,15.024407948633,699.913287512294
2016-01-14 05:00:00,1,14.2817596721713,728.000595398355
2016-01-14 06:00:00,1,14.9513780253458,752.056362760481
2016-01-14 07:00:00,1,14.3630937033478,776.345363777407
2016-01-14 08:00:00,1,15.0856539170961,762.275497978795
2016-01-14 09:00:00,1,17.8406439796973,714.59054559317
2016-01-14 10:00:00,1,17.0066340085472,765.015346406102
2016-01-14 11:00:00,1,15.8576511878019,841.655168048513
2016-01-14 12:00:00,1,17.6665469529722,765.803791469578
2016-01-14 13:00:00,1,17.6329229769728,808.586775715753
2016-01-14 14:00:00,1,18.1891873565796,811.112772960844
2016-01-14 15:00:00,1,17.098899495601,731.883178076127
2016-01-14 16:00:00,1,16.6309723706436,759.919667518366
2016-01-14 17:00:00,1,18.0725559893083,748.883773128071
2016-01-14 18:00:00,1,17.4747074849506,805.31216681766
2016-01-14 19:00:00,1,15.6661893061427,789.250818930624
2016-01-14 20:00:00,1,17.3650659611862,891.00586185873
2016-01-14 21:00:00,1,16.5114019993008,914.238975834061
2016-01-14 22:00:00,1,17.2737635202094,914.454873623099
2016-01-14 23:00:00,1,16.1511074580424,809.239557255807
2016-01-15 00:00:00,1,16.8574307132155,791.57572976415
2016-01-15 01:00:00,1,16.3294457971055,768.954439338886
2016-01-15 02:00:00,1,16.1241360651472,807.378445392915
2016-01-15 03:00:00,1,15.3197418054853,787.371851119754
2016-01-15 04:00:00,1,14.8570609349805,746.63997834123
2016-01-15 05:00:00,1,14.978208941568,767.602453327948
2016-01-15 06:00:00,1,15.4878659491896,761.823619989448
2016-01-15 07:00:00,1,15.5450618203508,735.64337960611
2016-01-15 08:00:00,1,16.3434508456744,742.519681714184
2016-01-15 09:00:00,1,16.0837374740622,804.077967909057
2016-01-15 10:00:00,1,16.8902425051583,753.695419295034
2016-01-15 11:00:00,1,19.4014861783017,692.046022774726
2016-01-15 12:00:00,1,19.0440842778897,803.464982007784
2016-01-15 13:00:00,1,19.8903722337224,709.923163517599
2016-01-15 14:00:00,1,19.9312394718947,878.427331300164
2016-01-15 15:00:00,1,21.0946384194647,733.024747349414
2016-01-15 16:00:00,1,20.4946097583146,804.199006069694
2016-01-15 17:00:00,1,18.2077984711081,700.865322825643
2016-01-15 18:00:00,1,18.034113266521,687.639630639677
2016-01-15 19:00:00,1,15.8233814132809,806.519613680149
2016-01-15 20:00:00,1,15.199436363459,866.889631917439
2016-01-15 21:00:00,1,16.0050170177982,951.315940626018
2016-01-15 22:00:00,1,14.8869075515825,968.85262627855
2016-01-15 23:00:00,1,17.4468914965331,793.87232441623
2016-01-16 00:00:00,1,16.4989668653467,869.025088976655
2016-01-16 01:00:00,1,14.7695156312971,911.020263490361
2016-01-16 02:00:00,1,15.2885541504331,851.677071146439
2016-01-16 03:00:00,1,14.6155927131433,866.888660193239
2016-01-16 04:00:00,1,15.0773478327118,850.582823650223
2016-01-16 05:00:00,1,14.4947684915721,842.123856349531
2016-01-16 06:00:00,1,14.9545915719282,833.799767394686
2016-01-16 07:00:00,1,15.6455547551464,895.7184791839
2016-01-16 08:00:00,1,14.8524527048458,867.800282589831
2016-01-16 09:00:00,1,15.6845629190381,894.767008358052
2016-01-16 10:00:00,1,18.9084460520862,900.078639416102
2016-01-16 11:00:00,1,19.823656628471,817.715152253043
2016-01-16 12:00:00,1,21.5632369173337,796.146037750395
2016-01-16 13:00:00,1,20.4985882087995,849.386529490202
2016-01-16 14:00:00,1,21.4865260305901,825.662122949548
2016-01-16 15:00:00,1,21.2240439677666,809.332233567956
2016-01-16 16:00:00,1,20.0073039656895,796.97355571985
2016-01-16 17:00:00,1,18.3671142661891,875.356114642482
2016-01-16 18:00:00,1,18.0090162984674,863.101700132955
2016-01-16 19:00:00,1,18.4198232494756,846.843015913416
2016-01-16 20:00:00,1,16.7584105293107,932.493018111768
2016-01-16 21:00:00,1,15.5788783978321,1048.90244017215
2016-01-16 22:00:00,1,15.9383952440273,991.052859235747
2016-01-16 23:00:00,1,15.4760359186182,921.602592982873
2016-01-17 00:00:00,1,14.3460698813716,913.859031054084
2016-01-17 01:00:00,1,15.5398975182565,969.168575616717
2016-01-17 02:00:00,1,16.1655271293085,936.778029724696
2016-01-17 03:00:00,1,14.9227813045518,955.24099560279
2016-01-17 04:00:00,1,14.0493974795351,965.198918524928
2016-01-17 05:00:00,1,14.4589977772923,857.722262422999
2016-01-17 06:00:00,1,15.3539644379898,919.557014524435
2016-01-17 07:00:00,1,14.7601173284918,960.876443093943
2016-01-17 08:00:00,1,15.7458113645954,934.449796796891
2016-01-17 09:00:00,1,18.8682521923616,911.622118350971
2016-01-17 10:00:00,1,19.3473953184487,962.212434736852
2016-01-17 11:00:00,1,19.5417888489863,862.869013821598
2016-01-17 12:00:00,1,19.127530913925,1038.73439980326
2016-01-17 13:00:00,1,19.02507866087,877.991397434567
2016-01-17 14:00:00,1,19.4644318877996,947.727686290207
2016-01-17 15:00:00,1,20.2989003779322,931.561580784869
2016-01-17 16:00:00,1,18.4779162925907,979.144055575007
2016-01-17 17:00:00,1,19.6302578843146,924.912062093301
2016-01-17 18:00:00,1,17.8972267154292,924.642012845909
2016-01-17 19:00:00,1,17.1332626290152,985.175112748254
2016-01-17 20:00:00,1,18.0101373609583,1103.1546352148
2016-01-17 21:00:00,1,15.8833850898915,1097.14113611213
2016-01-17 22:00:00,1,16.3103750729706,1024.91745628723
2016-01-17 23:00:00,1,16.0281877019283,954.172545763495
2016-01-18 00:00:00,1,16.6803762214872,803.989054437718
2016-01-18 01:00:00,1,15.6738953324929,792.586305101518
2016-01-18 02:00:00,1,16.5499780227013,739.914170181501
2016-01-18 03:00:00,1,14.7020947354862,726.024356507183
2016-01-18 04:00:00,1,14.480739620651,701.520567636619
2016-01-18 05:00:00,1,13.0612037465447,802.285030145154
2016-01-18 06:00:00,1,14.1036870597526,753.247898997501
2016-01-18 07:00:00,1,13.0969796937703,802.193869168146
2016-01-18 08:00:00,1,13.9459499494416,816.493779587437
2016-01-18 09:00:00,1,14.2046700590303,789.996790293283
2016-01-18 10:00:00,1,15.1423012314107,816.92046221217
2016-01-18 11:00:00,1,17.3127216684793,790.287560167119
2016-01-18 12:00:00,1,18.6653400258388,791.426019686214
2016-01-18 13:00:00,1,17.1880812997854,734.422570735811
2016-01-18 14:00:00,1,17.3804057630025,790.266618043622
2016-01-18 15:00:00,1,18.1280081755012,783.392193640946
2016-01-18 16:00:00,1,17.6538362373485,815.29269949987
2016-01-18 17:00:00,1,15.4961069076228,841.160014614833
2016-01-18 18:00:00,1,15.1040777457534,835.772704705333
2016-01-18 19:00:00,1,14.9228678262656,811.17362289488
2016-01-18 20:00:00,1,14.0462161043416,896.740202065222
2016-01-18 21:00:00,1,14.1248054681067,950.554538713228
2016-01-18 22:00:00,1,14.5930187579362,922.61061173289
2016-01-18 23:00:00,1,13.7474676985714,842.335543954442
2016-01-19 00:00:00,1,13.2230602131073,800.348252440625
2016-01-19 01:00:00,1,13.3774106023567,797.297863086155
2016-01-19 02:00:00,1,12.5589099435853,780.199934446275
2016-01-19 03:00:00,1,11.8980685652489,847.771164026393
2016-01-19 04:00:00,1,11.8570246243199,765.995508011948
2016-01-19 05:00:00,1,11.5231573579749,759.430489706807
2016-01-19 06:00:00,1,13.4084004523272,750.027108415108
2016-01-19 07:00:00,1,12.1698245312453,771.703427094857
2016-01-19 08:00:00,1,12.9846064785375,826.439311237198
2016-01-19 09:00:00,1,13.8118704634175,799.016827014899
2016-01-19 10:00:00,1,13.9073340015074,817.768871917727
2016-01-19 11:00:00,1,16.4191838714664,775.779611590242
2016-01-19 12:00:00,1,16.2236710452923,776.012410926195
2016-01-19 13:00:00,1,15.1414616918075,818.07080676433
2016-01-19 14:00:00,1,17.25663324555,730.709754210292
2016-01-19 15:00:00,1,17.0833142907102,780.994749905715
2016-01-19 16:00:00,1,16.7080185670904,738.666036739653
2016-01-19 17:00:00,1,16.028808488131,813.839828690217
2016-01-19 18:00:00,1,16.5216930930318,773.946639230575
2016-01-19 19:00:00,1,14.1361474345237,819.93649209606
2016-01-19 20:00:00,1,13.6240247784403,937.725087688493
2016-01-19 21:00:00,1,13.7810814408402,957.553418333049
2016-01-19 22:00:00,1,13.457681013324,911.146409902961
2016-01-19 23:00:00,1,13.0943805172077,775.926178587064
2016-01-20 00:00:00,1,12.6113802952019,804.440337308741
2016-01-20 01:00:00,1,12.56224965329,809.634321348324
2016-01-20 02:00:00,1,12.8777488432956,830.830003550419
2016-01-20 03:00:00,1,12.0934620691489,812.375860331737
2016-01-20 04:00:00,1,12.4948210917007,726.996350565907
2016-01-20 05:00:00,1,12.0323677291238,766.52286618717
2016-01-20 06:00:00,1,13.282988573795,759.174419143815
2016-01-20 07:00:00,1,11.6014401296616,831.770430085335
2016-01-20 08:00:00,1,14.134678148867,804.488790559489
